snapshot,bids_price,asks_price,timestamps,simple_mid_price,mid_price,spread,imbalance
1633,76821.63,76821.64,20:21:29,76821.63500000001,76821.63461731927,0.00999999999476131,0.42158810638058325
1634,76821.63,76821.64,20:21:34,76821.63500000001,76821.63688044119,0.00999999999476131,0.5402152744350316
1635,76821.63,76821.64,20:21:39,76821.63500000001,76821.63587818867,0.00999999999476131,0.4923066021595405
1636,76821.63,76821.64,20:21:45,76821.63500000001,76821.63843091085,0.00999999999476131,0.8110251099429514
1637,76821.63,76821.64,20:21:49,76821.63500000001,76821.63799036699,0.00999999999476131,0.7449668749141838
1638,76821.63,76821.64,20:21:54,76821.63500000001,76821.63574100845,0.00999999999476131,0.5726728528924746
1639,76818.53,76818.54,20:21:59,76818.535,76818.53543971611,0.00999999999476131,0.11140822133393431
1640,76818.53,76818.54,20:22:04,76818.535,76818.53516870625,0.00999999999476131,0.07467867036963087
1641,76818.53,76818.54,20:22:09,76818.535,76818.53045792694,0.00999999999476131,-0.2036400988527494
1642,76810.0,76810.01,20:22:15,76810.005,76810.00180563852,0.00999999999476131,-0.0474723935578855
1643,76810.0,76810.01,20:22:19,76810.005,76810.00181619116,0.00999999999476131,-0.13219846660828222
1644,76810.0,76810.01,20:22:24,76810.005,76810.00115786456,0.00999999999476131,-0.15138945279348986
1645,76813.73,76813.74,20:22:29,76813.735,76813.73998831652,0.010000000009313226,0.8655387199189365
1646,76815.44,76815.45,20:22:34,76815.445,76815.449739794,0.00999999999476131,0.8135446047988262
1647,76815.44,76815.45,20:22:40,76815.445,76815.4497523309,0.00999999999476131,0.8294258141662271
1648,76815.44,76815.45,20:22:44,76815.445,76815.44975125523,0.00999999999476131,0.8364069051169052
1649,76821.63,76821.64,20:22:49,76821.63500000001,76821.639468913,0.00999999999476131,0.8783013456941414
1650,76821.63,76821.64,20:22:54,76821.63500000001,76821.63911071664,0.00999999999476131,0.7606895095101337
1651,76821.63,76821.64,20:22:59,76821.63500000001,76821.63947543122,0.00999999999476131,0.8231231808085094
1652,76821.63,76821.64,20:23:04,76821.63500000001,76821.63902277117,0.00999999999476131,0.7704212947862382
1653,76821.63,76821.64,20:23:09,76821.63500000001,76821.63840533934,0.00999999999476131,0.7745622340684629
1654,76821.63,76821.64,20:23:14,76821.63500000001,76821.63967115815,0.00999999999476131,0.8644443285165284
1655,76821.64,76821.65,20:23:20,76821.64499999999,76821.64964438291,0.00999999999476131,0.8828311102628806
1656,76821.64,76821.65,20:23:25,76821.64499999999,76821.64945772469,0.00999999999476131,0.8632810430357623
1657,76842.23,76842.24,20:23:30,76842.235,76842.2313687145,0.010000000009313226,0.18382980202135962
1658,76842.23,76842.24,20:23:35,76842.235,76842.23524864482,0.010000000009313226,0.4070402777534236
1659,76842.23,76842.24,20:23:39,76842.235,76842.23371630274,0.010000000009313226,0.3006285057971225
1660,76842.23,76842.24,20:23:44,76842.235,76842.232532072,0.010000000009313226,0.23603172348307866
1661,76842.23,76842.24,20:23:50,76842.235,76842.23448210221,0.010000000009313226,0.3286890867171325
1662,76833.24,76833.25,20:23:54,76833.245,76833.24000209094,0.00999999999476131,-0.43486892474969013
1663,76820.94,76820.95,20:23:59,76820.945,76820.94470419882,0.00999999999476131,-0.19829073598744376
1664,76820.94,76820.95,20:24:05,76820.945,76820.94463223628,0.00999999999476131,-0.14340805891504985
1665,76820.94,76820.95,20:24:10,76820.945,76820.94556980253,0.00999999999476131,-0.09014709755088215
1666,76820.94,76820.95,20:24:15,76820.945,76820.94443843195,0.00999999999476131,-0.2598845869484858
1667,76839.48,76839.49,20:24:19,76839.485,76839.48853905711,0.010000000009313226,0.7106148379177523
1668,76839.48,76839.49,20:24:24,76839.485,76839.48752917419,0.010000000009313226,0.6887503831913102
1669,76839.48,76839.49,20:24:30,76839.485,76839.48924537463,0.010000000009313226,0.6544432272151871
1670,76841.98,76841.99,20:24:35,76841.985,76841.98821557366,0.010000000009313226,0.4846257915860109
1671,76841.98,76841.99,20:24:39,76841.985,76841.98539961952,0.010000000009313226,0.45718695856677616
1672,76841.98,76841.99,20:24:45,76841.985,76841.98667938291,0.010000000009313226,0.5378566137550271
1673,76841.98,76841.99,20:24:49,76841.985,76841.98927025069,0.010000000009313226,0.7634204049926134
1674,76844.48,76844.49,20:24:55,76844.485,76844.48951440885,0.010000000009313226,0.6935126166604885
1675,76844.48,76844.49,20:25:00,76844.485,76844.48694163801,0.010000000009313226,0.46689796972708236
1676,76844.48,76844.49,20:25:05,76844.485,76844.48943667913,0.010000000009313226,0.606550710213211
1677,76849.99,76850.0,20:25:10,76849.995,76849.99954811273,0.00999999999476131,0.7436422868417463
1678,76840.65,76840.66,20:25:14,76840.655,76840.65038400069,0.010000000009313226,-0.4101703755768505
1679,76834.61,76834.62,20:25:19,76834.61499999999,76834.61171966638,0.00999999999476131,-0.1740525516258336
1680,76834.61,76834.62,20:25:25,76834.61499999999,76834.61100164716,0.00999999999476131,-0.22924895406795925
1681,76834.61,76834.62,20:25:29,76834.61499999999,76834.61461918693,0.00999999999476131,-0.08300427741126412
1682,76834.61,76834.62,20:25:35,76834.61499999999,76834.61554549287,0.00999999999476131,-0.061215135571776026
1683,76834.61,76834.62,20:25:39,76834.61499999999,76834.61572804666,0.00999999999476131,-0.03234546595082375
1684,76829.28,76829.29,20:25:44,76829.285,76829.28125371251,0.00999999999476131,-0.18236204631751268
1685,76825.5,76825.51,20:25:50,76825.505,76825.50136207555,0.00999999999476131,-0.165670040600914
1686,76825.5,76825.51,20:25:55,76825.505,76825.50852052543,0.00999999999476131,0.4681779696671352
1687,76825.5,76825.51,20:26:00,76825.505,76825.50511670852,0.00999999999476131,0.028845393680593145
1688,76825.5,76825.51,20:26:05,76825.505,76825.50503204421,0.00999999999476131,0.026649236323076912
1689,76825.5,76825.51,20:26:10,76825.505,76825.50580025923,0.00999999999476131,0.12026182377406854
1690,76821.66,76821.67,20:26:15,76821.66500000001,76821.66027678394,0.00999999999476131,-0.2644688519871943
1691,76821.66,76821.67,20:26:20,76821.66500000001,76821.6644935823,0.00999999999476131,0.0671635170633861
1692,76821.66,76821.67,20:26:25,76821.66500000001,76821.6615266809,0.00999999999476131,0.06448905338899388
1693,76821.66,76821.67,20:26:30,76821.66500000001,76821.6611948977,0.00999999999476131,0.05126896500883227
1694,76821.66,76821.67,20:26:35,76821.66500000001,76821.66477123396,0.00999999999476131,0.04462995864998482
1695,76821.66,76821.67,20:26:40,76821.66500000001,76821.66412871212,0.00999999999476131,0.11404731372982552
1696,76825.51,76825.52,20:26:45,76825.515,76825.51999894461,0.010000000009313226,0.80763412123457
1697,76829.27,76829.28,20:26:50,76829.275,76829.27982206436,0.00999999999476131,0.803621273190152
1698,76829.27,76829.28,20:26:55,76829.275,76829.27979476647,0.00999999999476131,0.795082988840474
1699,76829.27,76829.28,20:27:00,76829.275,76829.27982090657,0.00999999999476131,0.7965072146294169
1700,76832.81,76832.82,20:27:05,76832.815,76832.81996817607,0.010000000009313226,0.7980100021441445
1701,76833.18,76833.19,20:27:10,76833.185,76833.18999620723,0.010000000009313226,0.8733093339821538
1702,76833.18,76833.19,20:27:15,76833.185,76833.18650947088,0.010000000009313226,0.7596538024738095
1703,76833.18,76833.19,20:27:20,76833.185,76833.18660920208,0.010000000009313226,0.6213764383574808
1704,76833.18,76833.19,20:27:25,76833.185,76833.18570231623,0.010000000009313226,0.5686798317700393
1705,76831.25,76831.26,20:27:30,76831.255,76831.25098370467,0.00999999999476131,0.031234920493353226
1706,76827.12,76827.13,20:27:35,76827.125,76827.12441511567,0.010000000009313226,0.3002830202979183
1707,76827.12,76827.13,20:27:40,76827.125,76827.12934525624,0.010000000009313226,0.8038354544437132
1708,76827.12,76827.13,20:27:45,76827.125,76827.1296150768,0.010000000009313226,0.8332429375029057
1709,76827.12,76827.13,20:27:50,76827.125,76827.12955165995,0.010000000009313226,0.8193375392786396
1710,76831.21,76831.22,20:27:55,76831.215,76831.21910525691,0.00999999999476131,0.8158757800690576
1711,76831.21,76831.22,20:28:00,76831.215,76831.21915692494,0.00999999999476131,0.8361027843457884
1712,76833.11,76833.12,20:28:05,76833.11499999999,76833.11900956668,0.00999999999476131,0.8434174247752589
1713,76833.11,76833.12,20:28:10,76833.11499999999,76833.11650191908,0.00999999999476131,0.643405301763329
1714,76833.11,76833.12,20:28:15,76833.11499999999,76833.11051360496,0.00999999999476131,0.5223685376063206
1715,76833.11,76833.12,20:28:20,76833.11499999999,76833.11139205302,0.00999999999476131,0.5912710871172848
1716,76833.11,76833.12,20:28:25,76833.11499999999,76833.11139413902,0.00999999999476131,0.5924432671752025
1717,76831.17,76831.18,20:28:30,76831.17499999999,76831.17161140044,0.00999999999476131,0.1517986577607007
1718,76831.17,76831.18,20:28:35,76831.17499999999,76831.17331220287,0.00999999999476131,0.27137890181020957
1719,76831.17,76831.18,20:28:40,76831.17499999999,76831.1727737611,0.00999999999476131,0.1757359581136683
1720,76831.17,76831.18,20:28:45,76831.17499999999,76831.17268779196,0.00999999999476131,0.17858822736972163
1721,76831.17,76831.18,20:28:50,76831.17499999999,76831.1729397476,0.00999999999476131,0.1820792393882249
1722,76831.17,76831.18,20:28:55,76831.17499999999,76831.17250358034,0.00999999999476131,0.1714379642733501
1723,76831.17,76831.18,20:29:00,76831.17499999999,76831.17999722398,0.00999999999476131,0.7264530843277147
1724,76831.17,76831.18,20:29:05,76831.17499999999,76831.17999909916,0.00999999999476131,0.661653183861128
1725,76834.74,76834.75,20:29:10,76834.745,76834.74975586399,0.00999999999476131,0.6866307605545009
1726,76834.82,76834.83,20:29:15,76834.82500000001,76834.82999383556,0.00999999999476131,0.8765674272561657
1727,76841.72,76841.73,20:29:20,76841.725,76841.72938165329,0.00999999999476131,0.772554885946282
1728,76841.72,76841.73,20:29:25,76841.725,76841.7296174934,0.00999999999476131,0.7606969551664271
1729,76841.72,76841.73,20:29:30,76841.725,76841.72959859051,0.00999999999476131,0.761792323653565
1730,76841.72,76841.73,20:29:35,76841.725,76841.72710678307,0.00999999999476131,0.6277197684151832
1731,76847.96,76847.97,20:29:40,76847.965,76847.96493788129,0.00999999999476131,0.28126832614899466
1732,76849.98,76849.99,20:29:45,76849.985,76849.98740158195,0.010000000009313226,0.48373979942433276
1733,76849.98,76849.99,20:29:50,76849.985,76849.98795520373,0.010000000009313226,0.532296181993851
1734,76849.98,76849.99,20:29:55,76849.985,76849.98918998754,0.010000000009313226,0.5154713388452855
1735,76849.98,76849.99,20:30:00,76849.985,76849.98551404611,0.010000000009313226,0.22304993129762324
1736,76849.98,76849.99,20:30:05,76849.985,76849.98859108712,0.010000000009313226,0.31605619526172374
1737,76856.76,76856.77,20:30:10,76856.765,76856.76716207391,0.010000000009313226,0.6139386500529491
1738,76857.99,76858.0,20:30:15,76857.995,76857.9994474641,0.00999999999476131,0.8135956832567905
1739,76865.12,76865.13,20:30:20,76865.125,76865.121055701,0.010000000009313226,0.26853973285206534
1740,76860.0,76860.01,20:30:25,76860.005,76860.001280667,0.00999999999476131,-0.37579876872723045
1741,76856.76,76856.77,20:30:30,76856.765,76856.76533946917,0.010000000009313226,-0.15147016214821568
1742,76856.76,76856.77,20:30:35,76856.765,76856.76662731491,0.010000000009313226,0.3224167924579818
1743,76856.76,76856.77,20:30:40,76856.765,76856.76907729715,0.010000000009313226,0.6929678788085867
1744,76856.76,76856.77,20:30:45,76856.765,76856.76401298288,0.010000000009313226,0.14689616843405812
1745,76856.76,76856.77,20:30:50,76856.765,76856.76557831335,0.010000000009313226,0.4006646129822744
1746,76850.56,76850.57,20:30:55,76850.565,76850.56047873686,0.010000000009313226,-0.3592367187666328
1747,76850.55,76850.56,20:31:00,76850.555,76850.55065635775,0.00999999999476131,-0.4268014889327285
1748,76845.69,76845.7,20:31:05,76845.695,76845.69698620633,0.00999999999476131,0.06880482280390522
1749,76845.69,76845.7,20:31:10,76845.695,76845.6965832807,0.00999999999476131,0.04717951008195099
1750,76845.69,76845.7,20:31:15,76845.695,76845.69508051558,0.00999999999476131,0.2461415957557084
1751,76845.69,76845.7,20:31:20,76845.695,76845.69857111743,0.00999999999476131,0.4162829938286686
1752,76845.69,76845.7,20:31:25,76845.695,76845.69542963727,0.00999999999476131,0.2615514665389796
1753,76845.69,76845.7,20:31:31,76845.695,76845.6984905684,0.00999999999476131,0.401409241219791
1754,76845.69,76845.7,20:31:35,76845.695,76845.69331583074,0.00999999999476131,-0.24830132786658018
1755,76845.69,76845.7,20:31:40,76845.695,76845.69407314606,0.00999999999476131,-0.12944346451187438
1756,76849.34,76849.35,20:31:45,76849.345,76849.34989840192,0.010000000009313226,0.755735024856882
1757,76856.45,76856.46,20:31:50,76856.455,76856.45999837137,0.010000000009313226,0.7699367644221214
1758,76859.88,76859.89,20:31:55,76859.88500000001,76859.88999404646,0.00999999999476131,0.9049934681291605
1759,76860.56,76860.57,20:32:00,76860.565,76860.56999672393,0.010000000009313226,0.856219516567244
1760,76862.02,76862.03,20:32:05,76862.025,76862.02999645316,0.00999999999476131,0.9198701750245155
1761,76863.99,76864.0,20:32:10,76863.995,76863.99999615455,0.00999999999476131,0.9088524436710058
1762,76863.99,76864.0,20:32:16,76863.995,76863.9997065229,0.00999999999476131,0.8987967174701157
1763,76864.47,76864.48,20:32:20,76864.475,76864.47933998739,0.00999999999476131,0.8994102971195282
1764,76872.03,76872.04,20:32:26,76872.035,76872.03788442233,0.00999999999476131,0.7735334435092304
1765,76872.03,76872.04,20:32:30,76872.035,76872.03875029791,0.00999999999476131,0.8219185514113185
1766,76872.03,76872.04,20:32:35,76872.035,76872.03893514926,0.00999999999476131,0.8231826884412546
1767,76872.03,76872.04,20:32:41,76872.035,76872.03876921297,0.00999999999476131,0.8104158392539311
1768,76872.03,76872.04,20:32:45,76872.035,76872.03721210857,0.00999999999476131,0.7089055822368323
1769,76872.03,76872.04,20:32:51,76872.035,76872.03713626742,0.00999999999476131,0.6921077056899743
1770,76872.03,76872.04,20:32:55,76872.035,76872.03583615315,0.00999999999476131,0.5699141814540012
1771,76872.03,76872.04,20:33:00,76872.035,76872.03944352668,0.00999999999476131,0.798432791591094
1772,76865.39,76865.4,20:33:07,76865.39499999999,76865.39532352259,0.00999999999476131,0.29474686382980386
1773,76875.16,76875.17,20:33:10,76875.16500000001,76875.16922951111,0.00999999999476131,0.8277475473764211
1774,76882.92,76882.93,20:33:15,76882.92499999999,76882.92999107079,0.00999999999476131,0.9272959471210094
1775,76908.73,76908.74,20:33:20,76908.735,76908.73416660921,0.010000000009313226,0.6205419858504578
1776,76908.73,76908.74,20:33:25,76908.735,76908.73789676669,0.010000000009313226,0.820627496197591
1777,76898.24,76898.25,20:33:31,76898.245,76898.2404120568,0.00999999999476131,-0.2970057876805165
1778,76893.34,76893.35,20:33:35,76893.345,76893.34307624638,0.010000000009313226,-0.07938022407028325
1779,76890.32,76890.33,20:33:40,76890.32500000001,76890.32082555354,0.00999999999476131,-0.27893241746254815
1780,76885.74,76885.75,20:33:46,76885.745,76885.74029504036,0.00999999999476131,-0.4003672556570946
1781,76881.07,76881.08,20:33:51,76881.07500000001,76881.07106445948,0.00999999999476131,-0.41484841343878587
1782,76881.07,76881.08,20:33:55,76881.07500000001,76881.07769544187,0.00999999999476131,0.22576274773199845
1783,76881.07,76881.08,20:34:01,76881.07500000001,76881.07520015059,0.00999999999476131,-0.1509651906386366
1784,76881.07,76881.08,20:34:05,76881.07500000001,76881.07541737573,0.00999999999476131,-0.16189392131304045
1785,76877.19,76877.2,20:34:11,76877.195,76877.19223325879,0.00999999999476131,-0.27102715346097944
1786,76877.19,76877.2,20:34:16,76877.195,76877.19575268286,0.00999999999476131,0.09696060402253195
1787,76881.02,76881.03,20:34:21,76881.025,76881.02945417794,0.00999999999476131,0.7680719025410053
1788,76881.02,76881.03,20:34:26,76881.025,76881.02970627448,0.00999999999476131,0.816612570140789
1789,76881.02,76881.03,20:34:31,76881.025,76881.02693285001,0.00999999999476131,0.3808258056027148
1790,76881.02,76881.03,20:34:35,76881.025,76881.0275004775,0.00999999999476131,0.4307113696677917
1791,76881.02,76881.03,20:34:41,76881.025,76881.02753671513,0.00999999999476131,0.42806421790818977
1792,76881.02,76881.03,20:34:46,76881.025,76881.02757829455,0.00999999999476131,0.38906693350651667
1793,76881.02,76881.03,20:34:51,76881.025,76881.02963025245,0.00999999999476131,0.758682453435887
1794,76884.47,76884.48,20:34:56,76884.475,76884.479995669,0.00999999999476131,0.9073224960118931
1795,76885.61,76885.62,20:35:01,76885.61499999999,76885.61999759481,0.00999999999476131,0.8474453565615613
1796,76885.61,76885.62,20:35:06,76885.61499999999,76885.61950279835,0.00999999999476131,0.812718456331861
1797,76885.61,76885.62,20:35:11,76885.61499999999,76885.61770845579,0.00999999999476131,0.7711251137271917
1798,76885.61,76885.62,20:35:15,76885.61499999999,76885.61823660436,0.00999999999476131,0.6711108073090631
1799,76885.61,76885.62,20:35:21,76885.61499999999,76885.61938671941,0.00999999999476131,0.6983330583290928
1800,76893.32,76893.33,20:35:26,76893.32500000001,76893.32992731487,0.00999999999476131,0.9441952930913865
1801,76895.45,76895.46,20:35:31,76895.455,76895.45998643491,0.010000000009313226,0.9485487437086991
1802,76908.26,76908.27,20:35:36,76908.265,76908.26995432342,0.010000000009313226,0.9429554932522605
1803,76891.06,76891.07,20:35:41,76891.065,76891.06141134513,0.010000000009313226,-0.09872243938304055
1804,76884.46,76884.47,20:35:46,76884.465,76884.46021611523,0.00999999999476131,-0.36143498981497807
1805,76881.09,76881.1,20:35:51,76881.095,76881.09981838524,0.010000000009313226,0.6290279920207396
1806,76881.09,76881.1,20:35:56,76881.095,76881.09415971533,0.010000000009313226,-0.029345537489764983
1807,76881.09,76881.1,20:36:01,76881.095,76881.09924227736,0.010000000009313226,0.32904711526527264
1808,76881.09,76881.1,20:36:06,76881.095,76881.09994450936,0.010000000009313226,0.5251072338303692
1809,76881.09,76881.1,20:36:11,76881.095,76881.09994427294,0.010000000009313226,0.45224766281610085
1810,76889.61,76889.62,20:36:16,76889.61499999999,76889.6159214721,0.00999999999476131,0.3091976277085602
1811,76893.47,76893.48,20:36:21,76893.475,76893.4799984966,0.00999999999476131,0.909107099497434
1812,76895.67,76895.68,20:36:26,76895.67499999999,76895.67999206422,0.00999999999476131,0.8763670225610252
1813,76906.02,76906.03,20:36:31,76906.025,76906.02933279802,0.00999999999476131,0.7624402075092388
1814,76898.33,76898.34,20:36:36,76898.33499999999,76898.33255355289,0.00999999999476131,0.013865912836710799
1815,76898.33,76898.34,20:36:41,76898.33499999999,76898.33394541594,0.00999999999476131,-0.057149588922644844
1816,76894.21,76894.22,20:36:46,76894.215,76894.2102346249,0.00999999999476131,-0.17795607709786224
1817,76894.21,76894.22,20:36:51,76894.215,76894.21234168914,0.00999999999476131,-0.0989186351596139
1818,76894.21,76894.22,20:36:56,76894.215,76894.21368258068,0.00999999999476131,0.024117207062107033
1819,76894.21,76894.22,20:37:01,76894.215,76894.21447533982,0.00999999999476131,0.0073605609436727315
1820,76894.21,76894.22,20:37:06,76894.215,76894.21442742775,0.00999999999476131,-0.05980508410551881
1821,76894.21,76894.22,20:37:11,76894.215,76894.2199624649,0.00999999999476131,0.6712486713230728
1822,76906.24,76906.25,20:37:16,76906.245,76906.24370487506,0.00999999999476131,0.06720190586776403
1823,76906.24,76906.25,20:37:21,76906.245,76906.24168669288,0.00999999999476131,-0.07666479026474476
1824,76890.0,76890.01,20:37:26,76890.005,76890.00112696212,0.00999999999476131,-0.30685403697190183
1825,76886.4,76886.41,20:37:31,76886.405,76886.40527560121,0.010000000009313226,-0.17833112789571884
1826,76886.4,76886.41,20:37:36,76886.405,76886.40347870612,0.010000000009313226,0.017027033195654833
1827,76885.62,76885.63,20:37:41,76885.625,76885.62111589506,0.010000000009313226,-0.21020274022279908
1828,76885.62,76885.63,20:37:46,76885.625,76885.62079142248,0.010000000009313226,-0.35844323612402607
1829,76885.62,76885.63,20:37:51,76885.625,76885.6209841876,0.010000000009313226,-0.45520843427029034
1830,76885.62,76885.63,20:37:56,76885.625,76885.62101506004,0.010000000009313226,-0.4855226188555691
1831,76885.62,76885.63,20:38:01,76885.625,76885.62555778114,0.010000000009313226,-0.12671007474965906
1832,76885.62,76885.63,20:38:06,76885.625,76885.62702982787,0.010000000009313226,-0.0822987261817963
1833,76885.62,76885.63,20:38:11,76885.625,76885.62598811375,0.010000000009313226,-0.09935895463524402
1834,76885.62,76885.63,20:38:16,76885.625,76885.62775113221,0.010000000009313226,-0.03797631979289279
1835,76893.28,76893.29,20:38:21,76893.285,76893.28912323226,0.00999999999476131,0.7259434617197085
1836,76893.28,76893.29,20:38:26,76893.285,76893.2897385966,0.00999999999476131,0.6118538128686211
1837,76893.28,76893.29,20:38:31,76893.285,76893.28866885586,0.00999999999476131,0.4994110937155141
1838,76893.28,76893.29,20:38:36,76893.285,76893.28925616984,0.00999999999476131,0.6367185077598447
1839,76898.34,76898.35,20:38:41,76898.345,76898.34965417848,0.010000000009313226,0.8915033633066816
1840,76905.88,76905.89,20:38:46,76905.88500000001,76905.88841363876,0.00999999999476131,0.5138485376718962
1841,76905.88,76905.89,20:38:51,76905.88500000001,76905.88919890366,0.00999999999476131,0.7607324204206085
1842,76905.88,76905.89,20:38:56,76905.88500000001,76905.88833603446,0.00999999999476131,0.7098437729900345
1843,76905.88,76905.89,20:39:01,76905.88500000001,76905.8895378941,0.00999999999476131,0.8933629477676643
1844,76905.88,76905.89,20:39:06,76905.88500000001,76905.88560977753,0.00999999999476131,0.6987354167603904
1845,76908.79,76908.8,20:39:11,76908.795,76908.79994301022,0.010000000009313226,0.8813033511932383
1846,76905.88,76905.89,20:39:16,76905.88500000001,76905.88417609737,0.00999999999476131,0.3509145978789017
1847,76901.01,76901.02,20:39:21,76901.015,76901.01001005375,0.010000000009313226,-0.060599686904879456
1848,76898.08,76898.09,20:39:26,76898.08499999999,76898.08187415278,0.00999999999476131,0.09459364627212458
1849,76898.08,76898.09,20:39:31,76898.08499999999,76898.08220421243,0.00999999999476131,0.11266054305266718
1850,76898.08,76898.09,20:39:36,76898.08499999999,76898.08121964903,0.00999999999476131,0.06967664422669548
1851,76893.33,76893.34,20:39:41,76893.33499999999,76893.33150736615,0.00999999999476131,-0.010184031036670859
1852,76893.33,76893.34,20:39:46,76893.33499999999,76893.33584718818,0.00999999999476131,0.3341030307026732
1853,76893.33,76893.34,20:39:51,76893.33499999999,76893.33442901024,0.00999999999476131,0.19142425193001666
1854,76893.33,76893.34,20:39:56,76893.33499999999,76893.33445929622,0.00999999999476131,0.2024939128195912
1855,76893.33,76893.34,20:40:01,76893.33499999999,76893.33538947065,0.00999999999476131,0.3314047991717641
1856,76893.33,76893.34,20:40:06,76893.33499999999,76893.33553528854,0.00999999999476131,0.3294253374132354
1857,76893.33,76893.34,20:40:11,76893.33499999999,76893.33580477856,0.00999999999476131,0.31913749422832577
1858,76893.33,76893.34,20:40:16,76893.33499999999,76893.33156234592,0.00999999999476131,0.23330371426864463
1859,76893.33,76893.34,20:40:21,76893.33499999999,76893.33403904559,0.00999999999476131,0.3366309404996899
1860,76893.33,76893.34,20:40:26,76893.33499999999,76893.33431235496,0.00999999999476131,0.3389168393293962
1861,76893.33,76893.34,20:40:31,76893.33499999999,76893.33435282035,0.00999999999476131,0.30898824036876316
1862,76893.33,76893.34,20:40:36,76893.33499999999,76893.33474167959,0.00999999999476131,0.32737541386424196
1863,76895.4,76895.41,20:40:41,76895.405,76895.4097650028,0.010000000009313226,0.7763753613928966
1864,76896.36,76896.37,20:40:47,76896.36499999999,76896.36909359628,0.00999999999476131,0.7240741979406203
1865,76896.36,76896.37,20:40:51,76896.36499999999,76896.36980252615,0.00999999999476131,0.7568301325118083
1866,76896.36,76896.37,20:40:56,76896.36499999999,76896.36818175102,0.00999999999476131,0.6387696775396896
1867,76896.36,76896.37,20:41:01,76896.36499999999,76896.36251859827,0.00999999999476131,-0.02408768517326921
1868,76896.36,76896.37,20:41:06,76896.36499999999,76896.36281977488,0.00999999999476131,-0.009285242843753205
1869,76896.36,76896.37,20:41:11,76896.36499999999,76896.3630831412,0.00999999999476131,-0.07050717747059
1870,76903.01,76903.02,20:41:16,76903.015,76903.01964851237,0.010000000009313226,0.7799418235949882
1871,76925.47,76925.48,20:41:21,76925.475,76925.47958717341,0.00999999999476131,0.8457982512295575
1872,76925.47,76925.48,20:41:27,76925.475,76925.4790224606,0.00999999999476131,0.8140517822051743
1873,76925.47,76925.48,20:41:31,76925.475,76925.47883064485,0.00999999999476131,0.6435655762329924
1874,76925.47,76925.48,20:41:36,76925.475,76925.47456328096,0.00999999999476131,0.3263773211534801
1875,76925.47,76925.48,20:41:42,76925.475,76925.47192789562,0.00999999999476131,0.09565450863840272
1876,76925.47,76925.48,20:41:46,76925.475,76925.47470487548,0.00999999999476131,0.5702684007575148
1877,76925.47,76925.48,20:41:51,76925.475,76925.47560747058,0.00999999999476131,0.6429715354012526
1878,76932.08,76932.09,20:41:57,76932.08499999999,76932.08808888796,0.00999999999476131,0.7887079438423379
1879,76940.04,76940.05,20:42:01,76940.045,76940.04301721045,0.010000000009313226,0.23269599156055135
1880,76940.04,76940.05,20:42:06,76940.045,76940.04943950355,0.010000000009313226,0.6163986930636807
1881,76940.04,76940.05,20:42:11,76940.045,76940.04997498708,0.010000000009313226,0.6446610578633181
1882,76949.99,76950.0,20:42:16,76949.995,76949.99926148225,0.00999999999476131,0.7697215571961388
1883,76959.74,76959.75,20:42:22,76959.745,76959.74083560192,0.00999999999476131,0.04363496936890906
1884,76949.88,76949.89,20:42:26,76949.88500000001,76949.88001494097,0.00999999999476131,-0.5748191854306812
1885,76942.62,76942.63,20:42:31,76942.625,76942.62035288426,0.010000000009313226,-0.369857907893404
1886,76940.06,76940.07,20:42:37,76940.065,76940.06368001878,0.010000000009313226,-0.25416539403648536
1887,76930.7,76930.71,20:42:41,76930.705,76930.70288529604,0.010000000009313226,-0.3365517868640184
1888,76930.7,76930.71,20:42:47,76930.705,76930.70296700943,0.010000000009313226,-0.3602600099450931
1889,76930.7,76930.71,20:42:51,76930.705,76930.70451938004,0.010000000009313226,-0.3006420962913916
1890,76916.68,76916.69,20:42:56,76916.685,76916.68111689648,0.010000000009313226,-0.6337961204559831
1891,76916.68,76916.69,20:43:02,76916.685,76916.68996049098,0.010000000009313226,0.09026993853325634
1892,76932.08,76932.09,20:43:06,76932.08499999999,76932.08983171827,0.00999999999476131,0.7002568252143019
1893,76932.08,76932.09,20:43:11,76932.08499999999,76932.08411087199,0.00999999999476131,0.46575119756132966
1894,76936.11,76936.12,20:43:17,76936.11499999999,76936.1168733365,0.00999999999476131,0.3026916454924523
1895,76936.11,76936.12,20:43:21,76936.11499999999,76936.11781697773,0.00999999999476131,0.37786982721269474
1896,76936.11,76936.12,20:43:27,76936.11499999999,76936.11936934995,0.00999999999476131,0.5558795921901425
1897,76936.11,76936.12,20:43:32,76936.11499999999,76936.11865480391,0.00999999999476131,0.5384216571988875
1898,76936.11,76936.12,20:43:37,76936.11499999999,76936.1111458862,0.00999999999476131,0.00484484892880153
1899,76936.11,76936.12,20:43:42,76936.11499999999,76936.11169652693,0.00999999999476131,-0.0025195721671454766
1900,76936.11,76936.12,20:43:47,76936.11499999999,76936.11158261039,0.00999999999476131,-0.01829531563260355
1901,76922.65,76922.66,20:43:52,76922.655,76922.65910171541,0.010000000009313226,0.18884583607054006
1902,76922.65,76922.66,20:43:57,76922.655,76922.65992041603,0.010000000009313226,0.5328720689734743
1903,76915.11,76915.12,20:44:01,76915.11499999999,76915.1106322951,0.00999999999476131,-0.638934432925888
1904,76915.11,76915.12,20:44:07,76915.11499999999,76915.11205848165,0.00999999999476131,-0.46996880471726427
